"jointType","x","y","z","time"
13,-0.17840676,-0.689108253,1.51923263,18
14,0.007554203,-0.8495127,1.31938827,18
15,0.0404152051,-0.81418556,1.20075274,18
16,-0.07022454,-0.413577855,1.58461225,18
17,-0.0351749063,-0.622813642,1.401645,18
18,-0.09822417,-0.383488625,1.250079,18
19,-0.08481902,-0.321508735,1.13597679,18
20,-0.152168334,0.05575463,1.768977,18
21,-0.266208768,-0.5340181,1.44514644,18
22,-0.314071745,-0.486357629,1.449734,18
23,0.118539639,-0.0341455974,1.52140844,18
24,0.128326669,-0.08982453,1.51116145,18
0,-0.1336634,-0.423331439,1.60049975,19
1,-0.14724794,-0.145309091,1.69722211,19
2,-0.159448743,0.122105666,1.77819192,19
3,-0.1666605,0.239476591,1.81340754,19
4,-0.273572236,-0.00771506224,1.67749524,19
5,-0.3093004,-0.230470791,1.58583522,19
6,-0.2885967,-0.426546782,1.47555673,19
7,-0.281484663,-0.483663023,1.45797229,19
8,-0.00399674661,-0.0104343025,1.736773,19
9,0.05732905,-0.20688282,1.678191,19
10,0.07991724,-0.121418871,1.58188808,19
11,0.08631585,-0.0786540359,1.54044044,19
12,-0.190767765,-0.4168395,1.55724645,19
13,-0.17437467,-0.6903822,1.51399708,19
14,0.013907223,-0.851225257,1.3173629,19
15,0.04717483,-0.815974,1.19895434,19
16,-0.07083338,-0.411580026,1.57475948,19
17,-0.0316051953,-0.626659155,1.39638126,19
18,-0.09784963,-0.38394928,1.25183666,19
19,-0.0845821947,-0.321410716,1.13809359,19
20,-0.156604692,0.0565215163,1.76039588,19
21,-0.270186722,-0.5375066,1.4444133,19
22,-0.314650416,-0.481027722,1.44403923,19
23,0.08967146,-0.0322153866,1.5091399,19
24,0.107619047,-0.09231472,1.50248241,19
0,-0.1379155,-0.423295975,1.60495722,20
1,-0.149276718,-0.146067366,1.69904566,20
2,-0.1595905,0.120464943,1.77837157,20
3,-0.168470368,0.240178257,1.812634,20
4,-0.277226657,-0.00909755,1.68136477,20
5,-0.3140359,-0.2298389,1.59529459,20
6,-0.294585645,-0.428774238,1.48621583,20
7,-0.288566381,-0.486265659,1.47235548,20
8,-0.0061035254,-0.009255941,1.73756421,20
9,0.05465694,-0.208802223,1.67638552,20
10,0.0749176,-0.122166827,1.58045924,20
11,0.08067612,-0.0795349,1.54234409,20
12,-0.195033446,-0.417087168,1.56194675,20
13,-0.181245953,-0.6907239,1.52037716,20
14,0.008584732,-0.8483804,1.3218286,20
15,0.0407608375,-0.8133264,1.202955,20
16,-0.07496379,-0.411460429,1.579452,20
17,-0.0352674052,-0.623354554,1.39788926,20
18,-0.0991167,-0.382196754,1.25012958,20
19,-0.08673613,-0.320446461,1.13584149,20
20,-0.157261983,0.055155918,1.7609303,20
21,-0.2785591,-0.5378821,1.45414174,20
22,-0.319964051,-0.479641318,1.45783782,20
23,0.0896610841,-0.0397031233,1.51089084,20
24,0.101100758,-0.0949746445,1.50533235,20
0,-0.141172051,-0.4221321,1.60845327,21
1,-0.152185321,-0.145815209,1.70217156,21
2,-0.161903247,0.119810022,1.78096771,21
3,-0.168666765,0.239391625,1.81462753,21
4,-0.28085342,-0.00893324148,1.6862973,21
5,-0.318121344,-0.2280293,1.60078764,21
6,-0.301891983,-0.414758861,1.49552333,21
7,-0.296217024,-0.471115828,1.476683,21
8,-0.0108092707,-0.008146985,1.73999929,21
9,0.0515056066,-0.205699861,1.67780447,21
10,0.0680426955,-0.117052443,1.58582759,21
11,0.06638849,-0.06893604,1.54631138,21
12,-0.198568538,-0.415560842,1.56578255,21
13,-0.166542679,-0.67915833,1.50080252,21
14,0.012943265,-0.863201737,1.31659853,21
15,0.0445682071,-0.8303933,1.19742537,21
16,-0.07778702,-0.410676479,1.58257926,21
17,-0.040641658,-0.623898,1.39852333,21
18,-0.102736734,-0.381209433,1.252917,21
19,-0.0908409357,-0.319426984,1.13871837,21
20,-0.15969412,0.05469549,1.763677,21
21,-0.276402622,-0.529113531,1.45687521,21
