"jointType","x","y","z","time"
17,0.10540887,-0.7387954,1.88030124,20
18,0.11674583,-1.01109052,1.87528586,20
19,0.122048713,-1.04083884,1.76985633,20
20,0.0158580318,-0.0956889,2.07419777,20
21,-0.05053988,-0.294145852,1.65119076,20
22,-0.08585434,-0.31590575,1.6606667,20
23,0.265862077,0.0173357464,1.7903775,20
24,0.24025096,-0.0138047216,1.83588874,20
0,0.0690539852,-0.5109804,1.93632114,21
1,0.04642149,-0.268295825,2.01097584,21
2,0.0262325834,-0.0310966074,2.07370186,21
3,0.07133506,0.07868706,2.10775614,21
4,-0.0604634769,-0.133935392,1.99940467,21
5,-0.114218906,-0.309698045,1.9278307,21
6,-0.0936313346,-0.465497971,1.801689,21
7,-0.0812079161,-0.5156596,1.76479948,21
8,0.166683942,-0.160673335,2.07734919,21
9,0.2195966,-0.34834072,2.07918429,21
10,0.262527317,-0.192525685,1.93846428,21
11,0.28376177,-0.135253474,1.90205371,21
12,0.015172461,-0.496078283,1.88762772,21
13,-0.0208208431,-0.7272692,1.85853994,21
14,-0.0269577168,-1.00615191,1.877069,21
15,0.00304629654,-1.04417562,1.78240812,21
16,0.12084689,-0.510899961,1.928041,21
17,0.1590741,-0.736406565,1.86506557,21
18,0.201362848,-1.0019244,1.851767,21
19,0.239245668,-1.01786971,1.75024378,21
20,0.0311328024,-0.08987606,2.06028461,21
21,-0.0721869,-0.5463563,1.73345721,21
22,-0.06498917,-0.5054334,1.73917627,21
23,0.298484445,-0.09262177,1.85400188,21
24,0.265552372,-0.100618675,1.9015,21
0,0.2542931,-0.5118484,1.89624894,22
1,0.234773308,-0.2664472,1.96464229,22
2,0.216673434,-0.0276461858,2.02195668,22
3,0.283317745,0.07678594,2.05074024,22
4,0.138998568,-0.123646244,1.93138814,22
5,0.0765393749,-0.3043427,1.85425127,22
6,0.101755321,-0.472282916,1.73462379,22
7,0.117995232,-0.503351152,1.70250416,22
8,0.341047,-0.14002876,2.06402,22
9,0.3602049,-0.346424133,2.06293678,22
10,0.414993733,-0.2166786,1.90100133,22
11,0.432460129,-0.183991626,1.88611674,22
12,0.205677241,-0.4933136,1.84033334,22
13,0.152991116,-0.7050839,1.75796628,22
14,-0.001723578,-0.938305,1.76836419,22
15,-0.0175504871,-0.993347,1.6847266,22
16,0.2953532,-0.5150181,1.89503431,22
17,0.268903762,-0.7318167,1.83520007,22
18,0.256328434,-0.9919764,1.82383418,22
19,0.298369616,-1.01712334,1.7297256,22
20,0.220995814,-0.0865417048,2.00959325,22
21,0.128997222,-0.54208523,1.67193079,22
22,0.136420622,-0.494780958,1.67533338,22
23,0.465135843,-0.161802351,1.85163963,22
24,0.407280117,-0.149873659,1.87846661,22
0,0.294635534,-0.519036949,1.88239658,23
1,0.271652639,-0.270303935,1.93566823,23
2,0.248486117,-0.0270609576,1.97679293,23
3,0.320528984,0.07638199,2.00136,23
4,0.168925673,-0.121342719,1.88748837,23
5,0.109022208,-0.306440473,1.81518114,23
6,0.140085384,-0.4747612,1.71182561,23
7,0.159342825,-0.5153185,1.68085527,23
8,0.371534765,-0.137266412,2.02145123,23
9,0.3862156,-0.340685517,2.04602981,23
10,0.431635857,-0.223358721,1.880947,23
11,0.43766284,-0.200285,1.86014819,23
12,0.246031314,-0.500031054,1.8188504,23
13,0.206509635,-0.7110764,1.76268327,23
14,0.0224280488,-0.9310226,1.73238468,23
15,0.0133584337,-0.96373564,1.62876308,23
16,0.334448248,-0.522315145,1.88890791,23
17,0.270902067,-0.777206838,1.8003031,23
18,0.272508383,-0.9855359,1.8239826,23
19,0.319555581,-1.01984251,1.740003,23
20,0.254418463,-0.0871937,1.96860087,23
21,0.1749885,-0.554818153,1.65543151,23
22,0.178959846,-0.5066785,1.65760529,23
23,0.459632069,-0.169448808,1.804929,23
24,0.4147372,-0.164387912,1.85123539,23
0,0.302755445,-0.521647334,1.86653137,24
1,0.27788505,-0.274278551,1.92627037,24
2,0.252815157,-0.032941822,1.97369862,24
3,0.3167326,0.07027392,2.00263476,24
4,0.171858013,-0.125934884,1.883979,24
5,0.112223409,-0.3121157,1.81117535,24
6,0.138093621,-0.481082082,1.70869708,24
7,0.151288688,-0.519764364,1.68536282,24
8,0.3758512,-0.14312613,2.01834679,24
9,0.38972348,-0.34650436,2.04323888,24
10,0.412722945,-0.223632872,1.86818671,24
11,0.4171025,-0.201886222,1.839591,24
12,0.253581256,-0.5022786,1.807051,24
13,0.217085943,-0.7218803,1.75018,24
14,0.0291726757,-0.9340195,1.73977315,24
15,0.00633551553,-0.975379467,1.64499,24
16,0.3427982,-0.525003,1.86889744,24
17,0.292929381,-0.742801666,1.79570222,24
18,0.2712279,-0.97856766,1.81516969,24
