Eye.movement.type.index,initTime,endTime,lpup,rpup,fx,fy
327,192591,1413834,4.497142857,4.336190476,1032.019608,425.9215686
328,192816,1413993,4.854814815,4.621481481,965.0610687,451.1068702
329,193231,1414609,4.39,4.249230769,941.9684211,549.6526316
330,193520,1414929,4.776666667,4.585416667,1064,396
331,193813,1415153,4.96,4.623958333,1091.961538,434.4017094
332,194633,1415454,4.355,3.973333333,1045.955224,389.4029851
333,194837,1415706,4.097333333,4.089333333,839.4657534,439.8219178
334,194977,1415869,4.424666667,4.348,816.5890411,508.5205479
335,195213,1416946,3.927384615,3.822923077,895.4539683,435.847619
336,195489,1417273,4.135,3.984444444,1095.25,378.7840909
337,195649,1417491,4.311,4.176896552,1035.551724,325.9931034
338,196250,1417710,4.130810811,3.9428125,1000.519337,339.7403315
339,197089,1417969,4.185,3.979285714,917,417.5217391
340,197292,1418130,4.285263158,4.152105263,834.673913,498.3913043
341,197609,1418612,4.066,3.9276,1058.727273,361.1570248
342,197971,1418928,3.7048,3.5692,773.2396694,401.4710744
343,198354,1419105,3.740769231,3.6225,816.6,346.2
344,198548,1419611,3.927857143,3.760930233,792.5215311,393.7799043
345,199011,1420004,4.264,4.07,813.0909091,405.1404959
346,199187,1420791,3.733888889,4.1422,717.5795918,363.4326531
347,199552,1421066,4.281176471,4.182352941,776.4268293,422.3658537
348,199692,1421589,3.808461538,3.8725,1207.515625,668.625
349,199950,1421785,4.131111111,4.41,1056.44186,451.4186047
350,200069,1421948,4.082,4.103125,1140.076923,417.4358974
351,200448,1422350,3.907692308,4.047647059,701.5301205,458.8674699
352,200654,1422810,4.122727273,4.154909091,910.0299625,617.8052434
353,201489,1423007,4.476,4.474,916.877551,725.1428571
354,201630,1423228,4.538571429,4.416190476,1149,644.6666667
355,202026,1423584,4.554444444,4.423333333,1350.534091,436.8977273
356,202206,1423802,4.360526316,4.032142857,1056.365591,507.2365591
357,202525,1424163,4.386153846,4.335384615,929.2063492,494.2380952
358,202750,1424947,4.185882353,4.118235294,1153.005848,662.0643275
359,203444,1425120,4.411578947,4.443684211,1195.311828,437.1182796
360,203685,1425420,4.294509804,4.252352941,1133.349593,463.7479675
361,204505,1426247,4.120384615,4.041923077,1043.738095,390
362,205744,1426562,4.31375,4.2575,1225.5,544
363,205966,1427267,4.629333333,4.7253125,1465.245161,614.1290323
364,206106,1428025,4.373286713,4.113916084,851.6049204,357.3473227
365,208784,1428284,4.822666667,4.788181818,690.6666667,464.6666667
366,208904,1428662,4.734871795,4.50987013,844.4880637,348.7745358
367,210321,1429022,4.676842105,4.474736842,848.3548387,448.2903226
368,210480,1429225,4.781538462,4.624545455,1058.727273,591.5454545
369,210640,1429560,4.511818182,4.410909091,955.5560748,500.953271
370,211341,1429819,4.511818182,4.27,976.4658385,470.4099379
371,211926,1430445,4.2216,4.3548,1112.829268,543.6829268
372,212420,1430865,4.245357143,4.0975,925.0729927,337.5474453
373,213501,1431222,4.531428571,4.311428571,1214.054852,390.0168776
374,214161,1432581,4.636428571,4.346842105,958.6600985,373.0837438
375,214979,1433062,4.402857143,4.344285714,1256.308824,436.8970588
376,215218,1433982,4.517674419,4.38575,1386.430622,539.6267943
377,215763,1435358,4.76,4.65137931,1295.085714,541.9714286
378,216002,1435856,4.870526316,4.727777778,1252.817204,485.0645161
379,216164,1436201,4.648214286,4.560714286,1096.5,459
380,216478,1436816,4.642765957,4.427105263,1193.30131,466.4366812
381,217178,1437054,4.746111111,4.423846154,1223.183908,588.137931
382,217460,1437194,4.657222222,4.2825,1102.344828,520.2068966
383,217778,1437693,4.530952381,4.272380952,1133.316832,288.2178218
384,218157,1438073,4.395909091,4.274090909,1119.150943,402.7358491
385,218496,1438319,4.373333333,4.284761905,842.6372549,421.4313725
386,218875,1438580,4.284210526,4.072631579,1047.978723,253.0425532
387,219237,1438759,4.39,4.1425,1407.510204,274.6938776
388,219420,1439238,4.016481481,3.887962963,738.4732824,339.4503817
389,220301,1439760,4.075263158,3.962631579,987.1576087,562.4184783
390,220577,1440458,4.127142857,3.937619048,931.7281553,554.8446602
391,220777,1440778,4.216666667,4.075,999.109589,500.9726027
392,220875,1441018,4.118888889,3.893333333,1076,419.3333333
393,221115,1441958,3.898095238,3.75,829.8529412,505.3039216
394,221314,1442429,3.716428571,3.575,907.1343284,512.5223881
395,221936,1442598,3.966071429,3.711071429,708.9927007,564.4744526
396,222717,1442757,4.051538462,3.876153846,876.7952756,445.519685
397,223154,1443494,3.978474576,3.815423729,1019.909091,563.5909091
398,223698,1443676,4.128695652,4.076521739,1107.515695,507.4080717
399,224573,1444195,3.845,3.719642857,919.4890511,637.5547445
400,224712,1444855,4.0015625,3.8609375,960.3630573,714.7643312
401,225018,1445116,4.172352941,4.041176471,1051.347561,671.5182927
402,225592,1445256,4.217142857,4.019285714,961.5294118,511.9411765
403,225814,1445448,4.114666667,3.937333333,939.5633803,570.7042254
404,225951,1445816,4.148571429,3.971785714,972.2661871,589.3165468
405,226232,1446095,4.152307692,3.986666667,961.8177083,485.140625
406,226876,1446671,3.977857143,3.851428571,991.0298507,706.1343284
407,226976,1447690,3.959722222,3.854444444,866.3477011,699.3045977
408,227511,1448072,4.219814815,4.131481481,1008.526718,727.6259542
409,228356,1449108,4.240847458,4.072033898,1157.294737,777.2315789
410,228594,1450287,4.163076923,3.989230769,1000.140127,745.477707
411,228895,1450529,4.347058824,4.118823529,876.0987654,557.1604938
412,229073,1450851,4.315,4.084,900.75,613.5
413,229193,1451430,4.258809524,4.04952381,963.5,513.5
414,229758,1452628,4.361521739,4.23173913,1076.735426,601.426009
